Regime	Pop	Age	DMCOPIA	DM_ROO	Beagle	DMU89994	DMLINEJA	DMRER1DM	DMBLPP	DME487856	DMW1DOC	DMRER2DM	OPUS	1360	AF222049	DMIS297	DMCR1A	RT1B	DMRTMGD1	BLOOD	SPRINGER	DMTN1731	F	DM14101	DM23420	DME9736	412	ROOA_LTR	DOC3	DME010298	PPI251	QUASIMODO	AY561850	STALKER2	GYPSY4	INVADER2	Tinker	BAGGINS	DM06920	DOC2	Beagle2	JUAN	ACCORD	DMDM11	DMMDG3	TABOR	TC1-2	ROVER	DMIS176	ROXELEMENT	BS	DMIFACA	TAHRE	GYPSY12	DMGYPF1A	GYPSY7	CIRC	INVADER4	TRANSIB2	IVK	TIRANT	DMTNFB	DMPOGOR11	DM33463	DM88	GYPSY6	DME278684	DMTRDNA	GYPSY2	DIVER2	TC1	McCLINTOCK	GTWIN	INVADER	G4_DM	DMHFL1	STALKER4	GYPSY10	G5_DM	TARTC	INVADER6	DMBARI1	DMTHB1	QBERT	INVADER3	G5A	TRANSIB3	GYPSY3	STALKER	DOC5	JOCKEY2	FB	DMAURA	FW2	MARINER2	G2	DOC4	HEL	FROGGER	BS3	TC3	G6_DM	HOPPER2	TRANSIB4	RT1C	DMTOM1_LTR	GYPSY8	GYPSY5	INE1	DMZAM	LOOPER1_DM	S2	GYPSY11	G3	TRANSIB1	DMREPG	GYPSY9	R1-2	FW3	AF541951	OSV	INVADER5	Q	STALKER3	BS4
11	Cont	B1	young	461415.180351279	11317.7952218182	459.656842386517	2585.31883403421	1543.56380696608	2047.37982198361	1812.53331299137	2246.0960988232	1788.44649155627	784.828931760385	732.640818650999	1909.88421629158	2360.50850063993	2721.81082216645	2012.25320739076	1340.83305988731	1552.59636500424	2057.41599758157	780.814461521201	776.799991282018	1564.63977572179	736.655288890182	1646.93641562505	802.894047836711	2133.69093212606	1403.05734859465	1312.73176821302	859.09663118528	1117.02634405282	750.705934727325	1003.61755979589	1931.96380260709	1102.97569821568	855.082160946097	1124.05166697139	666.40205970447	716.582937694264	471.700253104068	764.756580564467	445.606196549374	851.067690706913	188.680101241627	556.004128126922	361.30232152652	573.065626643452	645.326090948756	451.62790190815	485.75089894121	420.515757554477	340.226352770806	493.779839419577	447.613431668966	248.89715482938	278.002064063461	443.598961429783	236.85374411183	342.233587890398	485.75089894121	327.17932449346	401.447023918355	802.894047836711	355.280616167744	236.85374411183	425.533845353457	313.128678656317	279.005681623257	369.331262004887	297.070797699583	311.121443536725	88.3183452620382	485.75089894121	236.85374411183	330.190177172847	313.128678656317	172.622220284893	279.005681623257	335.208264971827	527.902836452637	270.97674114489	568.047538844473	221.799480714891	224.810333394279	196.709041719994	222.803098274687	224.810333394279	144.520928610608	149.539016409587	208.752452437545	155.560721768363	52.1881131093862	92.3328155012217	81.293022343467	121.437724735302	142.513693491016	68.2459940661204	90.32558038163	90.32558038163	92.3328155012217	90.32558038163	70.2532291857122	57.2062009083656	88.3183452620382	106.383461338364	98.3545208599971	67.2423765063245	94.3400506208135	71.2568467455081	60.2170535877533	66.2387589465286	62.2242887073451	66.2387589465286	50.1808779897944	62.2242887073451	100.361755979589	32.1157619134684	28.1012916742849	22.0795863155095	30.1085267938767	22.0795863155095	22.0795863155095	17.0614985165301	13.0470282773466	4.01447023918355
12	Cont	B2	young	204770.53177768	8839.10879707245	3844.07474751981	1732.90501654383	1330.39256400706	1907.48873089713	3392.25856083697	1315.84392114429	963.443460690414	1323.9265005125	766.228524106135	1446.78170690926	1211.5786472944	2522.57302081777	1281.89708779782	1346.55772274348	1584.1855561688	3508.64770373917	982.033393237293	459.898766051045	950.511333701281	895.549793997465	947.278301953997	531.025464491277	1332.00907988071	1302.91179415516	952.127849574922	543.149333543589	757.337686801106	590.028293879196	362.099555695726	540.724559733127	675.703635182203	625.591643099312	1105.69685757088	426.760190641391	412.211547778617	327.344464412431	486.571277966132	376.648198558501	428.376706515033	172.967198479655	332.194012033356	196.406678647459	419.485869210004	530.217206554456	363.716071569368	338.660075527922	327.344464412431	286.123309634569	295.014146939598	279.657246140003	161.651587364163	113.156111154914	288.548083445032	171.350682606013	274.807698519078	159.226813553701	284.506793760928	284.506793760928	499.503404955265	252.176476288095	151.952492122314	287.739825508211	216.613127067979	193.981904836996	372.606908874397	184.282809595146	247.32692866717	55.7697976406364	318.453627107402	168.11765085873	229.545254057112	187.51584134243	149.527718311851	181.049777847863	192.365388963354	11.3156111154914	265.108603277228	153.569007995955	156.802039743238	171.350682606013	129.321269891331	162.459845300984	143.869912754105	118.005658775839	124.471722270406	148.71946037503	119.622174649481	103.457015913065	63.0441190720237	48.495476209249	79.2092778084401	130.937785764972	42.0294127146825	50.1119920828907	90.5248889239315	72.7432143138735	54.9615397038156	77.5927619347984	55.7697976406364	71.1266984402319	71.1266984402319	87.2918571766482	67.0854087561278	45.2624444619657	56.5780555774572	35.5633492201159	59.8110873247405	51.7285079565323	17.781674610058	42.0294127146825	43.6459285883241	78.4010198716192	16.9734166732372	21.8229642941621	19.3981904836996	21.0147063573412	19.3981904836996	8.08257936820817	12.9321269891331	4.8495476209249	1.61651587364163
13	Cont	B3	young	360527.765205308	8727.91961758002	1325.58695653225	1325.58695653225	1768.58809578572	5564.27652028914	2314.08307188447	1692.28712835646	2617.00930078274	1225.37076050575	1047.71477664061	2240.059745274	1185.51204617704	2342.55358211927	2819.71933365451	1629.6520058399	1524.88052817584	4540.47697224576	289.260383985559	815.395413124647	2286.75138205907	581.937229199294	1116.04400120413	1213.98255641183	1813.00209175201	1523.74170776645	1521.46406694767	1885.88659795309	562.577282239631	796.035466164984	1065.93590319088	994.190217399185	1188.92850740521	1179.81794413008	638.878249668892	1487.29945466591	683.292245635179	630.906506803149	584.214870018078	415.669449428067	555.744359783279	610.407739434093	518.163286273344	399.72596369658	581.937229199294	587.631331246254	651.405274172204	741.372086514169	412.252988199891	589.908972065038	421.363551475027	382.6436575557	317.730894220358	289.260383985559	414.530629018675	296.093306441911	391.754220830836	398.587143287188	840.44946213127	357.589608549077	424.780012703203	423.641192293811	316.592073810966	453.250522938002	476.026931125841	297.232126851303	592.186612883822	400.864784105972	346.201404455157	136.658449127036	284.705102347991	284.705102347991	437.307037206515	313.17561258279	241.429926791097	292.676845213735	441.862318844082	337.090841180022	223.208800240825	402.003604515364	263.067514569544	330.25791872367	168.545420590011	271.039257435288	275.594539072856	211.820596146906	168.545420590011	339.368481998806	195.877110415418	356.450788139685	150.324294039739	104.771477664061	134.380808308252	166.267779771227	97.938555207709	95.6609143889251	61.4963021071661	141.213730764604	116.15968175798	127.5478858519	66.051583744734	105.910298073453	145.769012402172	81.9950694762215	132.103167489468	68.3292245635179	72.8845062010858	209.542955328122	127.5478858519	61.4963021071661	51.2469184226384	84.2727102950054	70.6068653823018	109.326759301629	54.6633796508143	50.1080980132465	38.7198939193268	38.7198939193268	22.7764081878393	27.3316898254072	25.0540490066232	20.4987673690554	4.55528163756786
14	Cont	B4	young	285972.441419593	9027.114193347	1997.52921405346	2082.37445072799	1409.89738967801	4483.1804069999	1722.04406287566	2930.8268174733	3129.84650843825	624.293346395314	995.098454824745	1911.63650532122	2392.42617981023	1888.59212005159	2159.88738299855	1958.77274791818	1803.74688337706	4550.21861869336	1822.60138041585	423.178711314944	1933.63341853314	429.463543661206	1045.37711359484	689.23661397335	1638.24629825884	1518.83448367987	1459.12857639039	744.752633031993	1164.78892817381	742.657688916573	389.659605468216	534.210749432231	1047.47205771026	1055.85183417194	697.616390435032	689.23661397335	224.159020349995	557.255134701857	442.033208353729	412.703990737842	490.216923008401	370.805108429431	504.881531816344	414.798934853262	601.248961125688	597.059072894847	571.919743509801	506.976475931765	603.343905241108	517.451196508867	343.570834928965	260.820542369854	561.445022932698	287.007343812611	492.311867123821	300.624480562844	387.564661352795	398.039381929898	393.849493699057	303.766896735975	357.187971679198	326.8112820056	255.583182081303	377.089940775693	279.675039408639	256.630654139013	484.979562719849	328.906226121021	314.241617313077	109.984566059577	316.336561428498	230.443852696257	351.950611390647	224.159020349995	274.437679120088	275.485151177798	249.298349735041	287.007343812611	213.684299772893	345.665779044385	201.114635080369	269.200318831536	227.301436523126	199.019690964949	188.544970387846	229.396380638546	201.114635080369	253.488237965882	162.35816894509	81.7028205014001	96.3674293093437	79.6078763859796	119.411814578969	175.975305695323	85.8927087322411	77.5129322705591	68.0856837511668	98.4623734247642	79.6078763859796	77.5129322705591	64.943267578036	106.842149886446	114.174454290418	116.269398405839	84.8452366745309	96.3674293093437	96.3674293093437	90.0825969630822	56.5634911163539	48.1837146546719	46.0887705392513	58.6584352317744	37.7089940775693	111.032038117287	43.9938264238308	35.6140499621488	25.1393293850462	23.0443852696257	20.9494411542052	20.9494411542052	16.7595529233641	12.5696646925231	4.18988823084103
15	Cont	B5	young	231465.699298078	6917.30923641478	841.626434625954	1640.25005872358	2287.33996953088	3075.72482921699	989.064642151669	1693.49163366342	1612.6053948125	886.676998036589	925.58430280032	1247.08150532167	1330.01549705488	1895.19529257012	1534.79078528504	1724.20792689794	837.530928861351	2260.71918206096	327.640461168255	395.216306284207	1466.19106372794	784.28935392151	1236.84274091016	610.230358925874	1611.58151837135	1294.17982161461	1142.64610832429	795.551994774169	1120.12082661897	432.075858165636	583.609571455954	632.755640631192	680.877833365279	735.143284746272	561.084289750636	579.514065691351	509.890467693096	417.741587989525	711.594126599803	169.963489231032	319.449449639048	362.452260167382	320.473326080199	292.828662169128	425.932599518731	226.276693494326	497.603950399287	408.526700019168	495.556197516985	301.019673698334	215.014052641667	415.693835107223	281.566021316469	180.20225364254	288.733156404524	204.775288230159	234.467705023532	215.014052641667	286.685403522223	295.90029149258	165.867983466429	269.279504022659	215.014052641667	313.306190992144	233.443828582382	291.804785727977	346.070237108969	286.685403522223	217.061805523969	60.408710027897	174.058994995635	188.393265171746	217.061805523969	228.324446376628	151.533713290318	221.157311288572	249.825851640794	288.733156404524	160.748601260675	384.977541872699	142.318825319961	165.867983466429	154.60534261377	210.918546877064	133.103937349603	156.653095496072	114.674161408889	152.557589731469	143.342701761111	162.796354142977	69.6235979982541	65.528092233651	81.9101152920637	104.435396997381	53.2415749398414	69.6235979982541	88.0533739389685	90.1011268212701	55.289327822143	69.6235979982541	35.8356754402779	40.9550576460318	97.2682619093256	94.1966325858732	65.528092233651	43.0028105283334	56.3132042632938	37.8834283225795	44.0266869694842	47.0983162929366	47.0983162929366	40.9550576460318	20.4775288230159	57.3370807044446	28.6685403522223	26.6207874699207	14.3342701761111	17.4058994995635	20.4775288230159	14.3342701761111	14.3342701761111	8.19101152920637	2.04775288230159
16	Sel	O1	young	107568.312794112	9480.95548545742	704.903753565607	2171.4951741785	944.766836376127	1085.74758708925	1110.22341186583	1010.36204677737	1599.7399073975	957.49426525995	785.184458832802	1353.02359364954	854.695801198299	1677.08351369151	1240.43479967726	1379.45748440825	1149.38473150837	1098.47501597307	294.688930310066	530.635881156332	912.458747671036	973.158793116963	892.878087849769	520.845551245699	1386.31071534569	1186.58798516877	843.926438296602	571.755266780993	916.37487963529	421.963219148301	659.868235976694	704.903753565607	648.119840083933	532.593947138459	1190.50411713303	428.816450085744	350.493810800677	329.934117988347	322.10185405984	409.235790264478	311.332491158143	277.066336470926	250.632445712216	265.317940578166	397.487394371717	420.005153166174	358.326074729184	356.368008747057	309.374425176017	305.458293211763	350.493810800677	265.317940578166	234.967917855202	119.442024909728	276.087303479863	182.100136337782	240.842115801583	184.058202319909	252.590511694343	364.200272675564	344.619612854297	262.380841604976	136.085585757805	211.471126069682	192.869499239479	407.277724282351	315.248623122397	178.184004373529	227.135653926696	55.8048804906106	344.619612854297	148.813014641628	207.554994105429	196.785631203732	233.009851873076	168.393674462895	187.974334284162	125.316222856108	189.932400266289	233.009851873076	152.729146605882	158.603344552262	151.750113614818	150.771080623755	154.687212588008	179.163037364592	158.603344552262	129.232354820361	117.483958927601	103.777497052714	80.2807052671942	46.9935835710405	82.2387712493209	103.777497052714	46.9935835710405	66.5742433923074	60.7000454459273	64.6161774101807	59.721012454864	45.0355175889138	68.532309374434	58.7419794638006	67.5532763833707	92.0291011599543	56.7839134816739	56.7839134816739	62.658111428054	31.329055714027	56.7839134816739	44.0564845978505	23.4967917855202	37.2032536604071	43.0774516067871	84.1968372314475	21.5387258033936	23.4967917855202	13.7064618748868	15.6645278570135	13.7064618748868	9.79032991063344	11.7483958927601	9.79032991063344	1.95806598212669
17	Sel	O2	young	81281.3287070682	6588.59701412378	937.432257857262	2533.83050196339	1664.42053946085	1167.00750467945	1445.47377628784	1857.85894187584	1853.60754841617	3009.98656944645	724.862584873756	1311.55488230823	987.386131008386	1602.77533429564	1331.74900124167	995.888917927727	902.358261814984	480.407460942724	1185.07592688305	837.524511555015	973.569102264458	871.535659232376	973.569102264458	654.714592789199	1190.39016870763	1254.16107060269	809.890454067159	512.29291189025	1358.3202103646	434.70498125127	1184.01307851813	607.949264732828	548.429756297446	529.29848572893	629.206232031178	433.642132886353	452.773403454868	335.86008331394	465.527583833879	553.743998122034	297.597542176909	155.17586127796	382.625411370311	335.86008331394	382.625411370311	308.226025826084	325.231599664765	371.996927721136	231.700943552022	180.68422203598	517.607153714838	254.02075921529	446.396313265363	116.913320140928	267.837787959218	150.924467818289	247.643669025785	193.438402414991	250.832214120537	259.335001039878	325.231599664765	244.455123931032	149.861619453372	267.837787959218	212.569672983506	160.490103102547	330.545841489352	206.192582794001	208.318279523836	61.6452051652168	252.957910850372	131.793197249774	223.198156632682	200.878340969413	182.809918765815	171.118586751723	184.93561549565	57.3938117055467	161.552951467465	148.798771088454	165.804344927135	147.735922723537	123.290410330434	150.924467818289	119.039016870763	188.124160590403	133.918893979609	134.981742344526	124.353258695351	80.7764757337324	59.5195084353817	40.3882378668662	94.5935044776603	106.284836491753	45.7024796914538	52.079569880959	46.7653280563714	75.4622339091447	49.953873151124	128.604652155021	45.7024796914538	55.2681149757116	82.9021724635674	73.3365371793096	53.1424182458766	42.5139345967012	61.6452051652168	37.1996927721136	60.5823568002993	31.8854509475259	21.2569672983506	38.2625411370311	40.3882378668662	74.3993855442272	22.3198156632682	19.1312705685156	11.6913320140928	14.8798771088454	12.7541803790104	8.50278691934025	8.50278691934025	17.0055738386805	3.18854509475259
18	Sel	O3	young	96915.3069294896	8424.3539600482	6178.74841654903	2366.55206768254	944.716157400838	796.151922970867	984.714220516599	2178.9421049729	2017.99751767377	1853.24359103027	1472.30965659445	2053.23390660908	1123.75510658567	1458.9769688892	1445.64428118394	1285.6520287209	963.762854122629	718.060466411524	1058.99633773158	720.917470919793	909.479768465524	1708.48869594466	539.021517226688	460.930060667344	1255.17731396603	1318.03141314794	879.957388546748	572.353236489822	1291.36603773744	428.550676240299	915.193777482062	548.544865587583	541.878521734956	621.874647966479	806.627606167852	504.737463127464	574.257906162001	346.649880336598	533.30750821015	656.158702065703	487.595436077852	238.083709022389	607.589625425136	238.083709022389	416.170323371135	459.977725831255	325.698513942628	310.461156565195	279.986441810329	240.940713530657	497.118784438747	251.416396727642	299.98547336821	146.659564757791	273.320097957702	178.086614348747	261.892079924627	184.752958201374	255.225736072001	253.321066399821	393.314287304986	219.037012300597	131.422207380358	304.747147548657	228.560360661493	175.229609840478	359.030233205762	213.32300328406	230.465030333672	53.330750821015	253.321066399821	157.135247954776	253.321066399821	178.086614348747	190.466967217911	185.705293037463	179.038949184836	228.560360661493	221.894016808866	195.228641398359	150.46890410215	176.181944676568	133.326877052538	150.46890410215	166.658596315672	190.466967217911	171.42027049612	154.278243446508	131.422207380358	57.1400901653733	68.5681081984479	43.8074024601195	90.4718094285077	102.852162297672	54.2830856571046	49.5214114766568	55.2354204931941	73.3297823788957	54.2830856571046	56.1877553292837	41.9027327879404	76.1867868871643	75.2344520510748	78.0914565593434	59.9970946736419	55.2354204931941	55.2354204931941	37.1410586074926	49.5214114766568	43.8074024601195	22.8560360661493	39.9980631157613	39.9980631157613	62.8540991819106	15.2373573774329	24.7607057383284	17.142027049612	10.4756831969851	19.9990315578806	11.4280180330747	10.4756831969851	5.71400901653733	3.80933934435822
19	Sel	O4	young	70801.3396293463	7588.99353982533	1164.30735897723	2340.06692148538	1290.28159781739	2748.52884742165	1137.58555073841	1324.63820841016	1408.6210343036	1826.62646318231	855.097863642291	2019.40522261952	757.754133629441	1911.56363936999	1254.01628663613	885.637073058087	916.176282473883	1066.96362896438	614.601589492897	743.438879215787	942.898090712705	1074.59843131833	1063.1462277874	868.458767761702	1652.93470962996	1265.46849016705	750.119331275492	598.377634490755	1328.45560958713	418.005428878709	1029.74396748888	817.87820216679	593.605883019537	514.394808597316	771.115037748852	467.631644179378	574.518877134664	341.657405339219	501.033904477905	339.748704750732	437.092434763582	198.504861202675	376.01401593199	209.957064733598	447.590288000262	296.802941509768	370.287914166528	361.698761518335	271.035483565191	250.039777091831	503.896955360636	271.035483565191	238.587573560907	109.750283838017	311.118195923423	142.198193842301	272.944184153678	192.778759437213	301.574692980987	288.213788861576	307.300794746448	255.765878857292	146.969945313519	271.035483565191	187.052657671751	188.961358260238	393.192321228375	190.870058848726	215.68316649906	49.6262153006687	275.807235036409	150.787346490493	227.135370029984	271.035483565191	187.052657671751	203.276612673893	177.509154729315	70.6219217740285	200.413561791162	155.559097961711	145.061244725032	141.243843548057	138.380792665326	138.380792665326	154.604747667468	141.243843548057	154.604747667468	127.882939428646	124.065538251672	96.3893797186065	68.7132211855413	51.5349158891559	93.5263288358756	122.156837663184	43.9001135352069	57.2610176546177	62.9871194200795	76.3480235394903	50.5805655949123	57.2610176546177	42.9457632409633	60.1240685373486	68.7132211855413	80.1654247164648	49.6262153006687	43.9001135352069	54.3979667718868	37.2196614755015	50.5805655949123	41.9914129467197	23.8587573560907	41.9914129467197	41.9914129467197	58.2153679488613	22.9044070618471	24.8131076503343	14.3152544136544	14.3152544136544	9.54350294243629	12.4065538251672	9.54350294243629	9.54350294243629	0.954350294243629
20	Sel	O5	young	47893.1025641662	6669.64957687694	940.987910587191	1351.02225616673	1089.18214191638	1903.79583069524	744.607824899429	1132.82216095811	1230.10303673862	889.165387975143	959.171251854576	1298.29056649131	2089.26591162257	1754.69243230268	1169.18884349288	705.513641174551	771.882836800507	1067.36213239552	410.943512642908	685.511965780427	845.525368933418	1510.12649225635	998.265435579455	530.953565007652	1276.47055697045	1291.01722998436	698.240304667597	523.680228500697	880.07371734145	438.218524543986	1131.91299389474	530.953565007652	558.22857690873	489.131880092665	723.696982441936	458.22019993811	397.306006692369	276.386787264257	547.318572148298	219.109262271993	349.120152333798	276.386787264257	325.481808686197	258.203445996872	413.671013833016	327.300142812936	387.305168995307	334.57347931989	336.391813446629	235.47426941264	272.75011901078	231.837601159163	232.746768222532	81.825035703234	307.298467418812	129.101722998436	237.292603539379	167.286739659945	240.929271792856	281.841789644473	338.210147573367	259.112613060241	140.920894822236	440.036858670725	188.197582117438	177.287577357007	327.300142812936	185.47008092733	211.835925765039	56.3683579288945	287.296792024688	170.923407913422	204.562589258085	218.200095208624	165.468405533206	194.561751561023	167.286739659945	114.555049984528	195.470918624392	173.65090910353	146.375897202452	169.105073786684	176.378410293638	141.830061885606	130.920057125174	143.648396012344	130.920057125174	134.556725378651	109.100047604312	80.9158686398647	65.4600285625872	49.0950214219404	65.4600285625872	127.283388871697	45.4583531684633	54.550023802156	46.3675202318326	66.3691956259565	47.2766872952019	72.7333650695413	61.8233603091101	56.3683579288945	69.0966968160643	87.2800380834496	57.2775249922638	50.9133555486789	54.550023802156	38.1850166615092	66.3691956259565	40.0033507882477	18.1833412673853	41.8216849149863	49.0950214219404	94.5533745904037	23.6383436476009	20.0016753941239	16.3650071406468	16.3650071406468	10.9100047604312	7.27333650695413	10.9100047604312	10.9100047604312	0
