start	MeanSel	MeanCont	dFreq_mean	dFreq_med	totalSmore	chanceSmore	chanceCmore	chanceEqual	Direction
0.092303933	0.090778	0.0905086666666667	0.000269333333333333	0.00875000000000001	2640	0.528	0.3844	0.0876	S>C
0.097026101	0.0965231666666667	0.0997061666666667	-0.003183	0.0108333333333333	2675	0.535	0.395	0.07	S>C
0.098361336	0.0974913333333333	0.0961076666666667	0.00138366666666667	0.015	2740	0.548	0.3808	0.0712	S>C
0.101556893	0.100452	0.0995858333333333	0.000866166666666667	0.0158333333333333	2763	0.5526	0.3826	0.0648	S>C
0.103013519	0.103865666666667	0.106028833333333	-0.00216316666666667	0.0141666666666667	2721	0.5442	0.3932	0.0626	S>C
0.115699178	0.114770333333333	0.114377833333333	0.0003925	0.0158333333333333	2726	0.5452	0.416	0.0388	S>C
0.132689038	0.131929833333333	0.134544	-0.00261416666666667	0.0166666666666667	2718	0.5436	0.4304	0.026	S>C
0.133701378	0.133308666666667	0.1347725	-0.00146383333333333	0.0166666666666667	2716	0.5432	0.4272	0.0296	S>C
0.163982737	0.161347333333333	0.166092166666667	-0.00474483333333333	0.0133333333333333	2638	0.5276	0.4618	0.0106	S>C
0.169721559	0.168935	0.1697805	-0.0008455	0.0158333333333333	2697	0.5394	0.453	0.0076	S>C
0.180798208	0.178629833333333	0.180817	-0.00218716666666667	0.0175	2686	0.5372	0.4542	0.0086	S>C
0.203472661	0.203103	0.204881333333333	-0.00177833333333333	0.015	2666	0.5332	0.4612	0.0056	S>C
0.203608654	0.2024255	0.200517333333333	0.00190816666666667	0.0158333333333334	2670	0.534	0.4612	0.0048	S>C
0.206207619	0.208932666666667	0.207972166666667	0.0009605	0.0208333333333333	2690	0.538	0.4578	0.0042	S>C
0.210861139	0.213389333333333	0.214127666666667	-0.000738333333333333	0.0216666666666667	2679	0.5358	0.4618	0.0024	S>C
0.230473422	0.230671666666667	0.229951666666667	0.00072	0.0191666666666667	2649	0.5298	0.4672	0.003	S>C
0.232203123	0.231616333333333	0.233810333333333	-0.002194	0.015	2635	0.527	0.47	0.003	S>C
0.259964497	0.259758333333333	0.260657	-0.000898666666666667	0.015	2607	0.5214	0.4774	0.0012	S>C
0.271247672	0.269819	0.271222166666667	-0.00140316666666667	0.0116666666666667	2594	0.5188	0.481	2e-04	S>C
0.285167026	0.28321	0.289128166666667	-0.00591816666666667	0.005	2548	0.5096	0.4892	0.0012	S>C
0.30127772	0.299960666666667	0.303035166666667	-0.0030745	0.0108333333333334	2579	0.5158	0.483	0.0012	S>C
0.339695919	0.340006833333333	0.3365895	0.00341733333333333	0.0120833333333333	2584	0.5168	0.4826	6e-04	S>C
0.343356694	0.345540166666667	0.338603166666667	0.006937	0.0166666666666667	2617	0.5234	0.4752	0.0014	S>C
0.343700728	0.343967166666667	0.351754666666667	-0.0077875	0.00666666666666665	2538	0.5076	0.4912	0.0012	S>C
0.371868338	0.369660166666667	0.3673695	0.00229066666666667	0.0145833333333334	2591	0.5182	0.4804	0.0014	S>C
0.381922383	0.379044666666667	0.386573333333333	-0.00752866666666667	-0.0033333333333333	2475	0.495	0.504	0.001	C>S
0.399414475	0.400567666666667	0.3936855	0.00688216666666667	0.0145833333333334	2608	0.5216	0.4778	6e-04	S>C
0.400260348	0.399223	0.396180666666667	0.00304233333333333	0.0083333333333333	2561	0.5122	0.4872	6e-04	S>C
0.501616326	0.500716	0.501906666666667	-0.00119066666666667	-0.00166666666666671	2480	0.496	0.5034	6e-04	C>S
0.51	0.513429666666667	0.509228666666667	0.004201	0.00499999999999995	2534	0.5068	0.4926	6e-04	S>C
0.513517813	0.513161166666667	0.515592666666667	-0.0024315	-0.00666666666666663	2466	0.4932	0.5062	6e-04	C>S
0.58774894	0.587641666666667	0.583622166666667	0.0040195	-0.00249999999999997	2483	0.4966	0.5028	6e-04	C>S
0.68145031	0.6825615	0.680373666666667	0.00218783333333334	-0.0091666666666666	2422	0.4844	0.5134	0.0022	C>S
0.729833811	0.729746166666667	0.730177166666667	-0.000431	-0.0112499999999999	2396	0.4792	0.5184	0.0024	C>S
0.738917284	0.7435595	0.741465166666667	0.00209433333333333	-0.00833333333333341	2422	0.4844	0.514	0.0016	C>S
0.794686472	0.794635166666667	0.797611333333333	-0.00297616666666667	-0.0208333333333334	2251	0.4502	0.546	0.0038	C>S
0.806629179	0.806555333333333	0.802925833333333	0.0036295	-0.015	2339	0.4678	0.526	0.0062	C>S
0.850355921	0.852198	0.851743	0.000454999999999999	-0.0183333333333333	2161	0.4322	0.548	0.0198	C>S
0.85825607	0.858806833333333	0.853469833333333	0.005337	-0.0149999999999999	2208	0.4416	0.5352	0.0232	C>S
0.872349726	0.8734775	0.875578166666667	-0.00210066666666667	-0.0191666666666667	2083	0.4166	0.5526	0.0308	C>S
0.877218834	0.878219833333333	0.878720333333333	-0.0005005	-0.015	2106	0.4212	0.541	0.0378	C>S
0.88573934	0.885424	0.889491333333333	-0.00406733333333333	-0.0208333333333334	1991	0.3982	0.5582	0.0436	C>S
0.932031449	0.931477333333333	0.932891166666667	-0.00141383333333333	-0.00416666666666665	1627	0.3254	0.5164	0.1582	C>S
0.942777188	0.9439225	0.943714833333333	0.000207666666666667	0	1524	0.3048	0.478	0.2172	Same
0.943099815	0.941779166666667	0.943375	-0.00159583333333333	0	1489	0.2978	0.4778	0.2244	Same
0.952971631	0.952023333333333	0.952170333333333	-0.000147	0	1368	0.2736	0.441	0.2854	Same
0.954716644	0.955725333333333	0.952994666666667	0.00273066666666667	0	1303	0.2606	0.4356	0.3038	Same
0.970602022	0.970823	0.971361	-0.000538	0	963	0.1926	0.3458	0.4616	Same
0.978240844	0.9788905	0.9772015	0.001689	0	785	0.157	0.275	0.568	Same
0.983153455	0.982463166666667	0.982361333333333	0.000101833333333334	0	627	0.1254	0.2374	0.6372	Same
0.989690722	0.989961166666667	0.988874	0.00108716666666667	0	421	0.0842	0.1554	0.7604	Same
0.990537705	0.9899575	0.990485333333333	-0.000527833333333333	0	357	0.0714	0.15	0.7786	Same
0.993150685	0.9926155	0.993876666666667	-0.00126116666666667	0	259	0.0518	0.114	0.8342	Same
0.993630573	0.994090333333333	0.992826833333333	0.0012635	0	272	0.0544	0.0992	0.8464	Same
0.994413408	0.994638333333333	0.994394333333333	0.000244	0	226	0.0452	0.0854	0.8694	Same
0.996753247	0.996986333333333	0.997432	-0.000445666666666667	0	123	0.0246	0.0524	0.923	Same
0.997167722	0.997259666666667	0.997407833333333	-0.000148166666666667	0	114	0.0228	0.0442	0.933	Same
1	1	1	0	0	0	0	0	1	Same
1	1	1	0	0	0	0	0	1	Same
